code,name,country
1203502,920-9147,CT
1203503,920-9147,CT
1203504,920-3863,CT
1203505,920-6388,CT
1203506,920-4036,CT
1203507,920-6664,CT
1203508,920-3863,CT
1203509,920-6232,CT
1203510,920-6664,CT
1203511,99999-MULT,CT
1203512,920-6624,CT
1203513,920-7421,CT
1203514,920-7143,CT
1203515,920-6232,CT
1203516,920-3493,CT
1203517,920-4800,CT
1203518,920-4036,CT
1203519,920-6664,CT
1203520,920-6388,CT
1203521,920-6388,CT
1203522,920-4036,CT
1203523,920-7143,CT
1203524,920-4036,CT
1203525,920-4036,CT
1203526,920-6664,CT
1203527,920-9147,CT
1203528,920-4800,CT
1203529,920-7421,CT
1203530,920-6388,CT
1203531,132-9104,CT
1203532,132-9104,CT
1203533,920-4800,CT
1203534,920-9147,CT
1203535,920-7621,CT
1203536,920-6388,CT
1203537,920-6232,CT
1203538,920-2706,CT
1203539,920-9147,CT
1203540,920-4036,CT
1203541,920-9147,CT
1203542,132-7421,CT
1203543,920-6624,CT
1203544,920-9147,CT
1203545,920-6664,CT
1203546,920-7143,CT
1203547,920-2347,CT
1203548,920-9841,CT
1203549,920-2706,CT
1203550,920-6624,CT
1203551,920-7143,CT
1203552,132-9104,CT
1203553,920-9147,CT
1203554,920-4036,CT
1203555,99999-MULT,CT
1203556,920-4036,CT
1203557,920-4950,CT
1203558,920-4036,CT
1203559,920-7143,CT
1203560,920-4036,CT
1203561,920-6388,CT
1203562,920-9147,CT
1203563,920-9147,CT
1203564,920-7421,CT
1203565,920-6664,CT
1203566,920-7230,CT
1203567,920-3083,CT
1203568,920-3083,CT
1203569,920-4950,CT
1203570,920-6624,CT
1203571,920-7421,CT
1203572,920-6664,CT
1203573,920-9147,CT
1203574,920-9147,CT
1203575,920-9147,CT
1203576,920-9147,CT
1203577,920-9147,CT
1203578,920-9147,CT
1203579,920-9147,CT
1203580,132-539F,CT
1203581,920-9147,CT
1203582,920-9147,CT
1203583,920-4800,CT
1203584,920-6388,CT
1203585,920-9147,CT
1203586,920-7143,CT
1203587,920-4950,CT
1203588,920-4950,CT
1203589,920-6664,CT
1203590,920-4800,CT
1203591,920-9147,CT
1203592,920-4036,CT
1203593,920-6630,CT
1203594,920-4950,CT
1203595,920-9147,CT
1203596,920-9147,CT
1203597,920-9147,CT
1203598,920-9147,CT
1203599,920-7421,CT
1203600,920-5562,CT
1203601,920-7143,CT
1203602,920-9147,CT
1203603,920-9147,CT
1203604,920-9841,CT
1203605,920-6388,CT
1203606,920-6624,CT
1203607,920-7230,CT
1203608,920-3083,CT
1203609,920-9147,CT
1203610,920-3722,CT
1203611,99999-MULT,CT
1203612,920-3493,CT
1203613,920-6664,CT
1203614,920-9147,CT
1203615,920-9147,CT
1203616,920-3493,CT
1203617,920-6664,CT
1203618,132-9104,CT
1203619,920-9147,CT
1203620,920-7230,CT
1203621,920-3083,CT
1203622,132-9104,CT
1203623,920-6388,CT
1203624,920-9147,CT
1203625,132-9104,CT
1203626,920-7421,CT
1203627,920-6232,CT
1203628,920-4950,CT
1203629,132-9104,CT
1203630,920-9147,CT
1203631,920-4036,CT
1203632,920-2706,CT
1203633,920-4800,CT
1203634,920-9147,CT
1203635,920-4800,CT
1203636,920-7230,CT
1203637,920-9147,CT
1203638,920-3083,CT
1203639,920-9147,CT
1203640,920-4036,CT
1203641,920-6388,CT
1203642,920-7230,CT
1203643,920-2706,CT
1203644,920-6388,CT
1203645,920-4036,CT
1203646,920-3493,CT
1203647,920-3083,CT
1203648,920-4800,CT
1203649,920-3083,CT
1203650,920-6232,CT
1203651,920-2706,CT
1203652,920-3083,CT
1203653,920-3083,CT
1203654,920-9147,CT
1203655,920-9147,CT
1203656,920-9147,CT
1203657,920-9748,CT
1203658,920-7143,CT
1203659,920-3083,CT
1203660,132-3493,CT
1203661,132-9104,CT
1203662,920-9147,CT
1203663,920-3083,CT
1203664,920-4950,CT
1203665,920-3083,CT
1203667,920-6232,CT
1203668,920-6664,CT
1203669,920-3493,CT
1203670,920-9748,CT
1203671,920-6388,CT
1203672,920-3083,CT
1203673,920-7421,CT
1203674,920-9147,CT
1203675,920-6664,CT
1203676,920-6664,CT
1203677,920-9147,CT
1203678,920-3083,CT
1203679,920-9147,CT
1203680,920-9147,CT
1203681,132-9104,CT
1203682,920-3083,CT
1203683,920-3083,CT
1203684,920-5562,CT
1203685,920-6624,CT
1203686,920-9147,CT
1203687,920-4800,CT
1203688,920-9147,CT
1203689,920-7421,CT
1203690,920-6624,CT
1203691,920-9147,CT
1203692,920-3493,CT
1203693,920-4950,CT
1203694,920-9147,CT
1203695,920-9147,CT
1203696,920-9147,CT
1203697,920-9147,CT
1203698,920-9147,CT
1203699,920-9147,CT
1203700,99999-MULT,CT
1203701,920-7421,CT
1203702,920-3083,CT
1203703,920-9147,CT
1203704,920-9841,CT
1203705,920-7230,CT
1203706,920-3863,CT
1203707,920-6388,CT
1203708,920-9147,CT
1203709,920-9147,CT
1203710,920-4036,CT
1203711,99999-MULT,CT
1203712,920-3493,CT
1203713,920-3493,CT
1203714,920-3493,CT
1203715,920-6624,CT
1203716,920-3493,CT
1203717,132-4950,CT
1203718,920-3493,CT
1203719,920-9147,CT
1203720,920-9147,CT
1203721,920-7421,CT
1203722,920-4036,CT
1203723,920-9147,CT
1203724,920-2706,CT
1203725,920-7077,CT
1203726,920-6388,CT
1203727,920-6664,CT
1203728,920-9147,CT
1203729,920-9147,CT
1203730,920-9147,CT
1203731,920-9147,CT
1203732,920-9147,CT
1203733,920-6388,CT
1203734,920-9147,CT
1203735,920-9147,CT
1203736,920-9147,CT
1203737,920-9147,CT
1203738,920-2706,CT
1203739,920-9147,CT
1203740,920-9147,CT
1203741,920-9147,CT
1203742,132-7230,CT
1203743,920-9147,CT
1203744,920-9147,CT
1203745,920-516C,CT
1203746,920-9147,CT
1203747,920-7143,CT
1203748,920-9147,CT
1203749,920-9147,CT
1203750,920-9147,CT
1203751,920-9147,CT
1203752,920-9147,CT
1203753,920-9147,CT
1203754,920-9147,CT
1203755,920-9147,CT
1203756,920-9147,CT
1203757,920-9147,CT
1203758,920-9147,CT
1203759,920-9147,CT
1203760,920-539F,CT
1203761,920-9147,CT
1203762,920-9147,CT
1203763,920-4800,CT
1203764,920-9147,CT
1203765,920-9147,CT
1203766,920-9748,CT
1203767,920-6388,CT
1203768,920-6624,CT
1203769,132-9104,CT
1203770,920-4036,CT
1203771,920-9147,CT
1203772,920-9147,CT
1203773,920-9147,CT
1203774,920-2706,CT
1203775,920-9147,CT
1203776,920-9147,CT
1203777,920-9147,CT
1203778,920-9147,CT
1203779,920-2706,CT
1203780,920-539F,CT
1203781,920-9147,CT
1203782,920-9147,CT
1203783,920-9147,CT
1203784,920-9147,CT
1203785,920-9147,CT
1203786,920-9147,CT
1203787,920-9147,CT
1203788,920-4036,CT
1203789,920-9147,CT
1203790,920-9147,CT
1203791,920-9147,CT
1203792,920-9147,CT
1203793,920-3493,CT
1203794,920-9147,CT
1203795,920-9147,CT
1203796,920-9147,CT
1203797,920-9147,CT
1203798,920-9147,CT
1203799,920-9147,CT
1203800,920-6664,CT
1203801,920-9147,CT
1203802,920-5562,CT
1203803,920-6388,CT
1203804,920-4036,CT
1203805,920-7143,CT
1203806,920-7143,CT
1203807,920-4036,CT
1203808,920-6624,CT
1203809,920-6624,CT
1203810,920-4950,CT
1203811,99999-MULT,CT
1203812,920-9147,CT
1203813,132-7140,CT
1203814,920-6388,CT
1203815,920-6388,CT
1203816,920-3493,CT
1203817,920-4950,CT
1203818,920-7230,CT
1203819,920-4036,CT
1203820,920-6664,CT
1203821,920-9147,CT
1203822,920-7421,CT
1203823,920-7621,CT
1203824,920-4036,CT
1203825,920-9147,CT
1203826,920-9147,CT
1203827,920-7230,CT
1203828,920-3493,CT
1203829,920-6664,CT
1203830,920-9147,CT
1203831,920-9147,CT
1203832,920-4036,CT
1203833,920-6630,CT
1203834,920-9147,CT
1203835,920-6630,CT
1203836,920-6388,CT
1203837,920-9147,CT
1203838,920-9147,CT
1203839,920-6630,CT
1203840,920-9147,CT
1203841,920-2706,CT
1203842,920-3493,CT
1203843,920-7421,CT
1203844,920-7230,CT
1203845,920-9147,CT
1203846,920-9147,CT
1203847,920-9147,CT
1203848,920-3722,CT
1203849,920-9147,CT
1203850,920-5562,CT
1203851,920-9147,CT
1203852,920-9147,CT
1203853,920-9147,CT
1203854,920-9147,CT
1203855,920-9147,CT
1203856,920-6388,CT
1203857,920-9147,CT
1203858,920-6388,CT
1203859,920-7230,CT
1203860,99999-MULT,CT
1203861,132-9104,CT
1203862,132-9104,CT
1203863,132-9104,CT
1203864,920-6664,CT
1203865,920-9147,CT
1203866,920-9147,CT
1203867,920-9147,CT
1203868,920-7421,CT
1203869,132-9104,CT
1203870,920-4950,CT
1203871,920-7143,CT
1203872,920-7421,CT
1203873,920-4036,CT
1203874,920-9147,CT
1203875,920-7421,CT
1203876,920-9147,CT
1203877,920-9147,CT
1203878,920-9147,CT
1203879,920-9147,CT
1203880,920-7143,CT
1203881,920-9147,CT
1203882,920-9147,CT
1203883,920-4800,CT
1203884,920-3493,CT
1203885,920-6388,CT
1203886,920-2706,CT
1203887,920-6664,CT
1203888,920-9147,CT
1203889,920-3493,CT
1203890,920-9147,CT
1203891,920-9147,CT
1203892,920-6624,CT
1203893,920-6388,CT
1203894,920-9147,CT
1203895,920-4036,CT
1203896,920-3493,CT
1203897,920-7230,CT
1203898,920-7230,CT
1203899,920-9147,CT
1203900,132-4950,CT
1203901,920-6664,CT
1203902,920-2347,CT
1203903,920-4800,CT
1203904,920-6664,CT
1203905,920-7143,CT
1203906,920-6388,CT
1203907,920-2706,CT
1203908,920-6624,CT
1203909,920-6388,CT
1203910,920-6388,CT
1203911,99999-MULT,CT
1203912,920-6388,CT
1203913,920-6388,CT
1203914,920-4950,CT
1203915,920-6388,CT
1203916,920-4800,CT
1203917,920-6388,CT
1203918,920-4036,CT
1203919,920-6624,CT
1203920,920-7230,CT
1203921,920-9147,CT
1203922,920-9147,CT
1203923,920-7230,CT
1203924,920-9147,CT
1203925,920-9147,CT
1203926,920-9147,CT
1203927,920-6388,CT
1203928,920-9147,CT
1203929,920-9147,CT
1203930,132-3493,CT
1203931,920-9147,CT
1203932,920-9147,CT
1203933,920-9147,CT
1203934,920-9147,CT
1203935,920-3493,CT
1203936,920-9147,CT
1203937,920-9147,CT
1203938,920-9147,CT
1203939,920-4950,CT
1203940,920-9147,CT
1203941,920-199F,CT
1203942,920-6664,CT
1203943,920-6232,CT
1203944,920-9147,CT
1203945,920-9147,CT
1203946,920-9147,CT
1203947,920-4036,CT
1203948,920-6232,CT
1203949,920-9147,CT
1203950,99999-MULT,CT
1203951,920-7143,CT
1203952,920-6664,CT
1203953,920-6664,CT
1203954,920-2706,CT
1203955,920-7230,CT
1203956,920-4950,CT
1203957,920-4950,CT
1203958,99999-MULT,CT
1203959,99999-MULT,CT
1203960,920-4950,CT
1203961,920-9147,CT
1203962,920-9147,CT
1203963,920-9147,CT
1203964,920-9147,CT
1203965,920-9147,CT
1203966,920-9147,CT
1203967,920-9147,CT
1203968,920-9147,CT
1203969,920-9147,CT
1203970,920-4950,CT
1203971,132-4950,CT
1203972,920-9147,CT
1203973,920-9147,CT
1203974,920-7143,CT
1203975,920-9147,CT
1203976,99999-MULT,CT
1203977,920-9147,CT
1203978,920-9147,CT
1203979,920-4036,CT
1203980,920-6388,CT
1203981,920-6664,CT
1203982,920-6664,CT
1203983,132-3722,CT
1203984,920-6388,CT
1203985,920-9147,CT
1203986,920-7230,CT
1203987,132-4800,CT
1203988,920-4036,CT
1203989,920-4800,CT
1203990,920-7230,CT
1203991,920-9147,CT
1203992,132-4950,CT
1203993,920-6388,CT
1203994,920-6232,CT
1203995,920-7230,CT
1203996,920-6232,CT
1203997,920-6624,CT
1203998,920-4800,CT
1203999,920-6664,CT
1205029,99999-9788,AL
1205032,99999-9419,AL
1205200,476-7475,AL
1205201,476-336E,AL
1205202,476-336E,AL
1205203,99999-9419,AL
1205204,99999-9419,AL
1205206,476-9419,AL
1205207,476-7475,AL
1205208,476-964F,AL
1205209,476-6804,AL
1205210,476-6232,AL
1205211,99999-MULT,AL
1205212,476-9419,AL
1205213,476-6214,AL
1205214,476-9419,AL
1205215,476-6214,AL
1205216,476-9236,AL
1205217,476-6804,AL
1205218,476-7475,AL
1205219,476-6664,AL
1205220,476-9419,AL
1205221,476-9419,AL
1205222,476-7475,AL
1205223,476-7475,AL
1205225,476-9419,AL
1205226,476-9419,AL
1205227,476-4615,AL
1205228,476-4615,AL
1205229,476-6232,AL
1205230,476-9236,AL
1205231,476-9419,AL
1205232,476-9789,AL
1205233,476-6232,AL
1205234,476-6804,AL
1205235,476-516C,AL
1205237,476-6859,AL
1205238,476-9419,AL
1205239,476-7475,AL
1205240,476-7475,AL
1205241,476-9419,AL
1205242,476-6214,AL
1205243,476-7475,AL
1205244,476-9419,AL
1205245,476-4615,AL
1205246,476-6664,AL
1205247,476-9419,AL
1205248,476-9419,AL
1205249,476-6664,AL
1205250,476-9419,AL
1205251,476-9419,AL
1205252,476-9419,AL
1205253,476-7475,AL
1205254,476-9419,AL
1205255,476-9419,AL
1205257,476-9419,AL
1205258,476-6804,AL
1205259,476-9419,AL
1205260,476-6214,AL
1205261,476-9419,AL
1205262,476-9419,AL
1205263,476-7327,AL
1205264,476-9419,AL
1205265,476-6664,AL
1205266,476-6664,AL
1205267,476-5255,AL
1205268,476-9419,AL
1205269,476-6214,AL
1205270,476-6214,AL
1205271,476-7327,AL
1205272,476-6214,AL
1205273,476-9789,AL
1205274,476-0312,AL
1205275,476-6214,AL
1205276,476-6664,AL
1205277,476-4839,AL
1205278,476-7327,AL
1205279,476-9419,AL
1205280,476-9419,AL
1205281,476-6232,AL
1205282,476-5255,AL
1205283,476-6232,AL
1205284,476-6862,AL
1205285,476-349D,AL
1205286,476-8271,AL
1205287,476-6232,AL
1205288,476-6744,AL
1205289,476-8271,AL
1205290,476-9419,AL
1205291,476-8271,AL
1205292,476-6214,AL
1205294,476-6804,AL
1205295,476-9419,AL
1205296,476-6232,AL
1205297,476-9419,AL
1205298,476-9419,AL
1205299,476-6214,AL
1205300,476-6214,AL
1205301,476-6664,AL
1205302,476-9419,AL
1205303,476-6804,AL
1205304,476-5255,AL
1205305,476-6214,AL
1205306,476-6804,AL
1205307,476-9419,AL
1205308,476-6630,AL
1205309,476-9419,AL
1205310,476-6804,AL
1205311,99999-MULT,AL
1205312,476-4615,AL
1205313,476-4839,AL
1205314,476-4839,AL
1205315,476-7421,AL
1205316,476-4615,AL
1205317,476-6214,AL
1205319,476-516C,AL
1205320,476-9419,AL
1205321,476-9419,AL
1205322,476-9419,AL
1205323,476-9419,AL
1205324,476-9419,AL
1205325,476-9419,AL
1205326,476-9419,AL
1205327,476-9419,AL
1205328,476-9419,AL
1205329,476-6804,AL
1205330,476-9419,AL
1205331,476-6214,AL
1205332,476-7327,AL
1205333,476-9419,AL
1205335,476-6214,AL
1205336,476-9419,AL
1205337,476-6232,AL
1205338,476-9789,AL
1205339,476-9419,AL
1205340,476-6804,AL
1205341,476-4839,AL
1205342,476-9419,AL
1205343,476-9419,AL
1205344,476-9419,AL
1205345,476-9419,AL
1205346,476-6804,AL
1205347,476-9419,AL
1205348,476-9419,AL
1205349,476-9419,AL
1205350,476-571A,AL
1205351,476-4839,AL
1205352,476-5255,AL
1205353,476-7327,AL
1205354,476-7421,AL
1205355,476-2741,AL
1205356,476-6664,AL
1205357,476-4615,AL
1205358,476-8660,AL
1205359,476-6804,AL
1205360,476-571A,AL
1205361,476-6744,AL
1205362,476-6214,AL
1205363,476-6804,AL
1205364,476-9789,AL
1205365,476-6232,AL
1205366,476-9419,AL
1205367,476-9789,AL
1205368,476-6232,AL
1205369,476-6232,AL
1205370,476-7475,AL
1205371,476-0307,AL
1205372,476-9419,AL
1205373,476-9789,AL
1205374,476-4615,AL
1205375,476-9789,AL
1205376,476-4615,AL
1205377,476-5255,AL
1205378,476-4839,AL
1205379,476-9419,AL
1205380,476-4615,AL
1205381,476-6214,AL
1205382,476-6214,AL
1205383,476-6214,AL
1205384,476-9419,AL
1205385,476-4615,AL
1205386,476-5255,AL
1205387,476-9419,AL
1205388,476-6804,AL
1205389,476-6232,AL
1205390,476-5255,AL
1205391,476-9419,AL
1205392,476-9419,AL
1205393,476-6214,AL
1205394,476-6804,AL
1205395,476-7327,AL
1205396,476-7475,AL
1205397,476-8660,AL
1205398,476-0284,AL
1205399,476-6214,AL
1205400,476-6664,AL
1205401,476-7475,AL
1205402,476-9419,AL
1205403,476-9419,AL
1205404,99999-9419,AL
1205405,476-6214,AL
1205406,476-7327,AL
1205408,476-9419,AL
1205409,476-5255,AL
1205410,476-6804,AL
1205411,99999-MULT,AL
1205412,476-6214,AL
1205413,476-5255,AL
1205414,476-9419,AL
1205415,476-7475,AL
1205416,476-4615,AL
1205417,476-8660,AL
1205418,476-4839,AL
1205419,476-5255,AL
1205420,476-9419,AL
1205421,476-8271,AL
1205422,476-6664,AL
1205423,476-9419,AL
1205424,476-9419,AL
1205425,476-9419,AL
1205426,476-9419,AL
1205427,476-7475,AL
1205428,476-9419,AL
1205429,476-0282,AL
1205430,476-7327,AL
1205431,476-6804,AL
1205432,476-4615,AL
1205433,476-4839,AL
1205434,476-8271,AL
1205435,476-7475,AL
1205436,476-9419,AL
1205437,476-9419,AL
1205438,476-6744,AL
1205439,476-7327,AL
1205440,476-6804,AL
1205441,476-6214,AL
1205442,476-7327,AL
1205443,476-7327,AL
1205444,476-9419,AL
1205445,476-9419,AL
1205446,476-6859,AL
1205447,476-7475,AL
1205448,476-7327,AL
1205449,476-7327,AL
1205450,476-6744,AL
1205451,476-4615,AL
1205452,476-7475,AL
1205453,476-9236,AL
1205454,476-6214,AL
1205455,476-9789,AL
1205456,476-6859,AL
1205457,476-4260,AL
1205458,476-9419,AL
1205459,476-0284,AL
1205460,476-7475,AL
1205461,476-7327,AL
1205462,476-9419,AL
1205463,476-6804,AL
1205464,476-9419,AL
1205465,476-9789,AL
1205466,476-0300,AL
1205467,476-0302,AL
1205468,476-9789,AL
1205469,476-4615,AL
1205470,476-6214,AL
1205471,476-6232,AL
1205472,476-0316,AL
1205473,476-6232,AL
1205474,476-6744,AL
1205475,476-6214,AL
1205476,476-7421,AL
1205477,476-9419,AL
1205478,476-6214,AL
1205479,476-1417,AL
1205480,476-6804,AL
1205481,476-9419,AL
1205482,476-6214,AL
1205483,476-9419,AL
1205484,476-7327,AL
1205485,476-9789,AL
1205486,476-9789,AL
1205487,476-9789,AL
1205488,476-9419,AL
1205489,476-9789,AL
1205490,476-7475,AL
1205491,476-9419,AL
1205492,476-6214,AL
1205493,476-6232,AL
1205494,476-7327,AL
1205495,476-6214,AL
1205496,476-6214,AL
1205497,476-9419,AL
1205498,476-1417,AL
1205499,476-6214,AL
1205500,476-6804,AL
1205501,476-6630,AL
1205502,476-9419,AL
1205503,476-6232,AL
1205504,476-6804,AL
1205505,476-6804,AL
1205506,476-7475,AL
1205507,476-9419,AL
1205508,476-336E,AL
1205509,476-6859,AL
1205510,476-9419,AL
1205511,99999-MULT,AL
1205512,476-6859,AL
1205513,476-6630,AL
1205514,476-6214,AL
1205515,476-6214,AL
1205516,476-6214,AL
1205517,476-6859,AL
1205520,476-9419,AL
1205521,476-9419,AL
1205522,476-6214,AL
1205523,476-9236,AL
1205524,476-9419,AL
1205525,476-9789,AL
1205527,476-6214,AL
1205528,476-6214,AL
1205529,476-6214,AL
1205530,476-072F,AL
1205531,476-6214,AL
1205532,476-6804,AL
1205533,476-6804,AL
1205534,476-6804,AL
1205535,476-6804,AL
1205536,476-0173,AL
1205537,476-6859,AL
1205538,476-516C,AL
1205539,476-1417,AL
1205540,476-6214,AL
1205541,476-6214,AL
1205542,476-6214,AL
1205543,476-4839,AL
1205544,476-7469,AL
1205545,476-5255,AL
1205546,476-6804,AL
1205547,476-072F,AL
1205548,476-516C,AL
1205549,476-072F,AL
1205550,476-6630,AL
1205551,476-349D,AL
1205552,476-6804,AL
1205553,476-9419,AL
1205554,476-9419,AL
1205555,99999-MULT,AL
1205556,476-9419,AL
1205557,476-6214,AL
1205558,476-9419,AL
1205559,476-0282,AL
1205560,476-9419,AL
1205561,476-4839,AL
1205562,476-9419,AL
1205563,476-7475,AL
1205564,476-7469,AL
1205565,476-7469,AL
1205566,476-7475,AL
1205567,476-7475,AL
1205568,476-6804,AL
1205569,476-6859,AL
1205570,476-6232,AL
1205571,476-6859,AL
1205572,476-6804,AL
1205573,476-6859,AL
1205574,476-6804,AL
1205575,476-5255,AL
1205576,476-6859,AL
1205577,476-6804,AL
1205578,476-7475,AL
1205579,476-6859,AL
1205580,476-6859,AL
1205581,476-9419,AL
1205583,476-9419,AL
1205584,476-6859,AL
1205585,476-7475,AL
1205586,476-7475,AL
1205587,476-7475,AL
1205588,476-6214,AL
1205589,476-0300,AL
1205590,476-9419,AL
1205591,476-9419,AL
1205592,476-9419,AL
1205593,476-7475,AL
1205594,476-0302,AL
1205595,476-9419,AL
1205596,482-0301,AL
1205598,476-6214,AL
1205599,476-9419,AL
1205601,476-6214,AL
1205602,476-6214,AL
1205603,476-6804,AL
1205604,476-6804,AL
1205605,476-4615,AL
1205606,476-349D,AL
1205607,476-8271,AL
1205608,476-9419,AL
1205609,476-6804,AL
1205610,476-4615,AL
1205611,99999-MULT,AL
1205612,476-6804,AL
1205613,476-6214,AL
1205614,476-8271,AL
1205616,476-6214,AL
1205617,476-6214,AL
1205618,476-4615,AL
1205619,476-5994,AL
1205620,476-9419,AL
1205621,476-9419,AL
1205622,476-0311,AL
1205623,476-5255,AL
1205624,476-8271,AL
1205625,476-0312,AL
1205626,476-4615,AL
1205627,476-6214,AL
1205628,476-4615,AL
1205629,476-0302,AL
1205630,476-6630,AL
1205631,476-9419,AL
1205633,476-9419,AL
1205634,476-1417,AL
1205635,476-6859,AL
1205636,476-4615,AL
1205637,476-349D,AL
1205638,476-9419,AL
1205639,476-604E,AL
1205640,476-0302,AL
1205641,476-6804,AL
1205642,476-4615,AL
1205643,476-7475,AL
1205646,476-9789,AL
1205647,476-9419,AL
1205648,476-9419,AL
1205649,476-8271,AL
1205651,476-6859,AL
1205652,476-9419,AL
1205653,476-6859,AL
1205654,476-0284,AL
1205655,476-9789,AL
1205656,476-6232,AL
1205657,476-6214,AL
1205658,476-9789,AL
1205660,476-8271,AL
1205661,476-9789,AL
1205662,482-0301,AL
1205663,476-9419,AL
1205664,476-9419,AL
1205665,476-9419,AL
1205667,476-9419,AL
1205668,476-9419,AL
1205669,476-9419,AL
1205670,476-9419,AL
1205671,476-8271,AL
1205672,476-9419,AL
1205673,476-0284,AL
1205674,476-9419,AL
1205675,476-8271,AL
1205676,476-6630,AL
1205677,476-8271,AL
1205678,476-9419,AL
1205679,476-9419,AL
1205680,476-9419,AL
1205681,476-9419,AL
1205682,476-9419,AL
1205683,476-9419,AL
1205684,476-6859,AL
1205685,476-9419,AL
1205686,476-9419,AL
1205687,476-8271,AL
1205688,476-9789,AL
1205689,476-9789,AL
1205690,476-8271,AL
1205692,476-6630,AL
1205693,476-4615,AL
1205694,476-4615,AL
1205695,476-9789,AL
1205696,476-4615,AL
1205697,476-0311,AL
1205698,476-9789,AL
1205699,476-0302,AL
1205700,99999-MULT,AL
1205701,476-348E,AL
1205702,476-0302,AL
1205703,476-4615,AL
1205704,476-6804,AL
1205705,476-6214,AL
1205706,476-6214,AL
1205707,476-6744,AL
1205708,476-773F,AL
1205709,476-6859,AL
1205711,99999-MULT,AL
1205712,476-6214,AL
1205713,476-4615,AL
1205714,476-9419,AL
1205715,476-9419,AL
1205716,476-9419,AL
1205717,476-6804,AL
1205718,476-6804,AL
1205719,476-7475,AL
1205720,476-072F,AL
1205721,476-636E,AL
1205722,476-8660,AL
1205724,476-4615,AL
1205726,476-9419,AL
1205727,476-4615,AL
1205728,476-6859,AL
1205729,476-6859,AL
1205731,476-9419,AL
1205733,476-9419,AL
1205735,476-4615,AL
1205737,476-516C,AL
1205739,476-9419,AL
1205741,476-9419,AL
1205742,476-4615,AL
1205743,476-4615,AL
1205744,476-9419,AL
1205745,476-7475,AL
1205746,476-6214,AL
1205747,476-349D,AL
1205748,476-1417,AL
1205750,476-9419,AL
1205752,476-9419,AL
1205753,476-6804,AL
1205755,476-9419,AL
1205757,476-6232,AL
1205758,476-9419,AL
1205759,476-9419,AL
1205763,476-9789,AL
1205764,476-363D,AL
1205765,476-6214,AL
1205766,476-9419,AL
1205767,476-429F,AL
1205769,476-9419,AL
1205770,476-6630,AL
1205775,476-4839,AL
1205776,476-7327,AL
1205777,476-4615,AL
1205780,476-9419,AL
1205781,476-9419,AL
1205783,476-9419,AL
1205785,476-9419,AL
1205786,476-9419,AL
1205787,476-9419,AL
1205788,476-9419,AL
1205789,476-6804,AL
1205790,476-6804,AL
1205791,476-9419,AL
1205792,476-6214,AL
1205794,476-6630,AL
1205795,476-7327,AL
1205796,476-9419,AL
1205798,476-9419,AL
1205799,476-6214,AL
1205800,476-6664,AL
1205801,476-9419,AL
1205802,476-9419,AL
1205803,476-9419,AL
1205804,476-6630,AL
1205805,476-6630,AL
1205806,476-6630,AL
1205807,476-6804,AL
1205808,476-9419,AL
1205811,99999-MULT,AL
1205812,476-9789,AL
1205814,476-9789,AL
1205815,476-9419,AL
1205816,476-6630,AL
1205817,476-6630,AL
1205818,476-6630,AL
1205819,476-6630,AL
1205820,476-4615,AL
1205821,476-6664,AL
1205822,476-9419,AL
1205823,476-9419,AL
1205824,476-9419,AL
1205826,476-6214,AL
1205828,476-6232,AL
1205833,476-9419,AL
1205834,476-8660,AL
1205835,476-7475,AL
1205836,476-9419,AL
1205837,476-6214,AL
1205838,476-9419,AL
1205841,476-9419,AL
1205844,476-6581,AL
1205848,476-6859,AL
1205849,476-9419,AL
1205853,476-9419,AL
1205854,476-9419,AL
1205856,476-9419,AL
1205857,476-9789,AL
1205860,476-6859,AL
1205861,476-7421,AL
1205862,476-7475,AL
1205863,476-6664,AL
1205865,476-6630,AL
1205866,476-6630,AL
1205867,476-6630,AL
1205868,476-9419,AL
1205869,476-6630,AL
1205870,476-9419,AL
1205871,476-9419,AL
1205873,476-6804,AL
1205874,476-9419,AL
1205876,476-6214,AL
1205877,476-9419,AL
1205879,476-9419,AL
1205884,476-9789,AL
1205886,476-7475,AL
1205887,476-7475,AL
1205888,476-6630,AL
1205889,476-6630,AL
1205893,476-0311,AL
1205897,476-6630,AL
1205901,476-6214,AL
1205902,476-6214,AL
1205903,476-6214,AL
1205904,476-9789,AL
1205906,476-6630,AL
1205907,476-6804,AL
1205908,476-6804,AL
1205909,476-8271,AL
1205910,476-6804,AL
1205911,99999-MULT,AL
1205912,476-9419,AL
1205913,476-6804,AL
1205914,476-6804,AL
1205915,476-6214,AL
1205916,476-9419,AL
1205917,476-9419,AL
1205918,476-9419,AL
1205919,476-6214,AL
1205921,476-9789,AL
1205923,476-9419,AL
1205924,476-9419,AL
1205925,476-9419,AL
1205926,476-9419,AL
1205928,476-6804,AL
1205929,476-9419,AL
1205930,476-9419,AL
1205932,476-9789,AL
1205933,476-9419,AL
1205934,476-9419,AL
1205935,476-9789,AL
1205936,476-6804,AL
1205937,476-6804,AL
1205938,476-9419,AL
1205939,476-9419,AL
1205940,476-9419,AL
1205941,476-9419,AL
1205942,476-9419,AL
1205943,476-9419,AL
1205944,476-9419,AL
